"","ensembl_gene_id","ensembl_transcript_id","hgnc_symbol"
"4221","ENSG00000170653","ENST00000591397","ATF7"
"4222","ENSG00000175215","ENST00000398073","CTDSP2"
"4223","ENSG00000139644","ENST00000267115","TMBIM6"
"4224","ENSG00000139644","ENST00000423828","TMBIM6"
"4225","ENSG00000066117","ENST00000394963","SMARCD1"
"4226","ENSG00000066117","ENST00000381513","SMARCD1"
"4227","ENSG00000139278","ENST00000266659","GLIPR1"
"4228","ENSG00000166881","ENST00000379391","NEMP1"
"4229","ENSG00000166881","ENST00000300128","NEMP1"
"4230","ENSG00000111142","ENST00000323666","METAP2"
"4231","ENSG00000111142","ENST00000546753","METAP2"
"4232","ENSG00000111142","ENST00000261220","METAP2"
"4233","ENSG00000111142","ENST00000551840","METAP2"
"4234","ENSG00000127311","ENST00000247815","HELB"
"4235","ENSG00000120798","ENST00000333003","NR2C1"
"4236","ENSG00000120798","ENST00000393101","NR2C1"
"4237","ENSG00000120798","ENST00000330677","NR2C1"
"4238","ENSG00000187778","ENST00000343810","MCRS1"
"4239","ENSG00000187778","ENST00000550165","MCRS1"
"4240","ENSG00000187778","ENST00000546244","MCRS1"
"4241","ENSG00000111666","ENST00000229266","CHPT1"
"4242","ENSG00000111145","ENST00000228741","ELK3"
"4243","ENSG00000166860","ENST00000300101","ZBTB39"
"4244","ENSG00000179941","ENST00000393262","BBS10"
"4245","ENSG00000127337","ENST00000247843","YEATS4"
"4246","ENSG00000127337","ENST00000548020","YEATS4"
"4247","ENSG00000176422","ENST00000338146","SPRYD4"
"4248","ENSG00000135473","ENST00000440411","PAN2"
"4249","ENSG00000135473","ENST00000425394","PAN2"
"4250","ENSG00000110844","ENST00000548825","PRPF40B"
"4251","ENSG00000123352","ENST00000553127","SPATS2"
"4252","ENSG00000139372","ENST00000392872","TDG"
"4253","ENSG00000111581","ENST00000229179","NUP107"
"4254","ENSG00000111581","ENST00000539906","NUP107"
"4255","ENSG00000111540","ENST00000553116","RAB5B"
"4256","ENSG00000111540","ENST00000448789","RAB5B"
"4257","ENSG00000139620","ENST00000420613","KANSL2"
"4258","ENSG00000111049","ENST00000228644","MYF5"
"4259","ENSG00000110955","ENST00000262030","ATP5F1B"
"4260","ENSG00000111602","ENST00000553532","TIMELESS"
"4261","ENSG00000111602","ENST00000229201","TIMELESS"
"4262","ENSG00000166896","ENST00000300145","ATP23"
"4263","ENSG00000257698","ENST00000551421","GIHCG"
"4264","ENSG00000257698","ENST00000546580","GIHCG"
"4265","ENSG00000196876","ENST00000354534","SCN8A"
"4266","ENSG00000196876","ENST00000627620","SCN8A"
"4267","ENSG00000196876","ENST00000545061","SCN8A"
"4268","ENSG00000076108","ENST00000551812","BAZ2A"
"4269","ENSG00000076108","ENST00000549884","BAZ2A"
"4270","ENSG00000135643","ENST00000258111","KCNMB4"
"4271","ENSG00000257390","ENST00000546837",""
"4272","ENSG00000257390","ENST00000550124",""
"4273","ENSG00000257390","ENST00000546813",""
"4274","ENSG00000257390","ENST00000552719",""
"4275","ENSG00000120820","ENST00000360814","GLT8D2"
"4276","ENSG00000110925","ENST00000228515","CSRNP2"
"4277","ENSG00000180263","ENST00000343958","FGD6"
"4278","ENSG00000228144","ENST00000539652",""
"4279","ENSG00000155957","ENST00000358230","TMBIM4"
"4280","ENSG00000155957","ENST00000286424","TMBIM4"
"4281","ENSG00000155957","ENST00000542724","TMBIM4"
"4282","ENSG00000182199","ENST00000328923","SHMT2"
"4283","ENSG00000182199","ENST00000557487","SHMT2"
"4284","ENSG00000182199","ENST00000449049","SHMT2"
"4285","ENSG00000133858","ENST00000378743","ZFC3H1"
"4286","ENSG00000167767","ENST00000313234","KRT80"
"4287","ENSG00000167767","ENST00000394815","KRT80"
"4288","ENSG00000166598","ENST00000299767","HSP90B1"
"4289","ENSG00000139531","ENST00000394109","SUOX"
"4290","ENSG00000196531","ENST00000550952","NACA"
"4291","ENSG00000196531","ENST00000356769","NACA"
"4292","ENSG00000198056","ENST00000338193","PRIM1"
"4293","ENSG00000161800","ENST00000427314","RACGAP1"
"4294","ENSG00000072657","ENST00000261180","TRHDE"
"4295","ENSG00000121749","ENST00000550746","TBC1D15"
"4296","ENSG00000121749","ENST00000319106","TBC1D15"
"4297","ENSG00000121749","ENST00000485960","TBC1D15"
"4298","ENSG00000255150","ENST00000527879","EID3"
"4299","ENSG00000111696","ENST00000392876","NT5DC3"
"4300","ENSG00000135390","ENST00000394349","ATP5MC2"
"4301","ENSG00000135390","ENST00000552242","ATP5MC2"
"4302","ENSG00000135390","ENST00000338662","ATP5MC2"
"4303","ENSG00000037897","ENST00000324871","METTL1"
"4304","ENSG00000037897","ENST00000257848","METTL1"
"4305","ENSG00000257921","ENST00000471530",""
"4306","ENSG00000123427","ENST00000300209","EEF1AKMT3"
"4307","ENSG00000139624","ENST00000317551","CERS5"
"4308","ENSG00000139624","ENST00000422340","CERS5"
"4309","ENSG00000175183","ENST00000311083","CSRP2"
"4310","ENSG00000165891","ENST00000322886","E2F7"
"4311","ENSG00000187109","ENST00000535020","NAP1L1"
"4312","ENSG00000187109","ENST00000547773","NAP1L1"
"4313","ENSG00000187109","ENST00000618691","NAP1L1"
"4314","ENSG00000272822","ENST00000398092",""
"4315","ENSG00000178449","ENST00000550487","COX14"
"4316","ENSG00000178449","ENST00000548985","COX14"
"4317","ENSG00000170581","ENST00000314128","STAT2"
"4318","ENSG00000170581","ENST00000557235","STAT2"
"4319","ENSG00000111596","ENST00000229195","CNOT2"
"4320","ENSG00000091039","ENST00000393249","OSBPL8"
"4321","ENSG00000091039","ENST00000261183","OSBPL8"
"4322","ENSG00000091039","ENST00000393250","OSBPL8"
"4323","ENSG00000091039","ENST00000611266","OSBPL8"
"4324","ENSG00000166225","ENST00000549921","FRS2"
"4325","ENSG00000166225","ENST00000550389","FRS2"
"4326","ENSG00000161791","ENST00000335154","FMNL3"
"4327","ENSG00000161791","ENST00000352151","FMNL3"
"4328","ENSG00000135678","ENST00000551568","CPM"
"4329","ENSG00000135392","ENST00000357606","DNAJC14"
"4330","ENSG00000118596","ENST00000261187","SLC16A7"
"4331","ENSG00000012822","ENST00000550804","CALCOCO1"
"4332","ENSG00000012822","ENST00000430117","CALCOCO1"
"4333","ENSG00000135503","ENST00000257963","ACVR1B"
"4334","ENSG00000135503","ENST00000541224","ACVR1B"
"4335","ENSG00000135451","ENST00000380327","TROAP"
"4336","ENSG00000135451","ENST00000548311","TROAP"
"4337","ENSG00000135451","ENST00000257909","TROAP"
"4338","ENSG00000170439","ENST00000394252","METTL7B"
"4339","ENSG00000258311","ENST00000551946",""
"4340","ENSG00000258311","ENST00000550412",""
"4341","ENSG00000258311","ENST00000549424",""
"4342","ENSG00000135441","ENST00000548925","BLOC1S1"
"4343","ENSG00000135437","ENST00000257895","RDH5"
"4344","ENSG00000135414","ENST00000257868","GDF11"
"4345","ENSG00000139292","ENST00000266674","LGR5"
"4346","ENSG00000139292","ENST00000536515","LGR5"
"4347","ENSG00000139292","ENST00000540815","LGR5"
"4348","ENSG00000135446","ENST00000257904","CDK4"
"4349","ENSG00000111144","ENST00000228740","LTA4H"
"4350","ENSG00000111144","ENST00000552789","LTA4H"
"4351","ENSG00000111144","ENST00000413268","LTA4H"
"4352","ENSG00000135452","ENST00000257910","TSPAN31"
"4353","ENSG00000139343","ENST00000266735","SNRPF"
"4354","ENSG00000135457","ENST00000257915","TFCP2"
"4355","ENSG00000135457","ENST00000548115","TFCP2"
"4356","ENSG00000186666","ENST00000333924","BCDIN3D"
"4357","ENSG00000170473","ENST00000408946","PYM1"
"4358","ENSG00000170473","ENST00000398213","PYM1"
"4359","ENSG00000198015","ENST00000549982","MRPL42"
"4360","ENSG00000110911","ENST00000262051","SLC11A2"
"4361","ENSG00000110911","ENST00000394904","SLC11A2"
"4362","ENSG00000133641","ENST00000356891","C12orf29"
"4363","ENSG00000166987","ENST00000355673","MBD6"
"4364","ENSG00000075089","ENST00000188312","ACTR6"
"4365","ENSG00000111605","ENST00000435070","CPSF6"
"4366","ENSG00000111605","ENST00000266679","CPSF6"
"4367","ENSG00000198431","ENST00000525566","TXNRD1"
"4368","ENSG00000198431","ENST00000503506","TXNRD1"
"4369","ENSG00000198431","ENST00000526691","TXNRD1"
"4370","ENSG00000198431","ENST00000524698","TXNRD1"
"4371","ENSG00000123342","ENST00000322569","MMP19"
"4372","ENSG00000123342","ENST00000409200","MMP19"
"4373","ENSG00000111727","ENST00000229330","HCFC2"
"4374","ENSG00000123395","ENST00000336854","ATG101"
"4375","ENSG00000181929","ENST00000316299","PRKAG1"
"4376","ENSG00000181929","ENST00000548065","PRKAG1"
"4377","ENSG00000181929","ENST00000552212","PRKAG1"
"4378","ENSG00000167548","ENST00000301067","KMT2D"
"4379","ENSG00000111530","ENST00000545606","CAND1"
"4380","ENSG00000028203","ENST00000436874","VEZT"
"4381","ENSG00000127334","ENST00000344096","DYRK2"
"4382","ENSG00000185591","ENST00000327443","SP1"
"4383","ENSG00000185591","ENST00000426431","SP1"
"4384","ENSG00000139625","ENST00000267079","MAP3K12"
"4385","ENSG00000271614","ENST00000605386","ATP2B1-AS1"
"4386","ENSG00000133639","ENST00000256015","BTG1"
"4387","ENSG00000198353","ENST00000430889","HOXC4"
"4388","ENSG00000174099","ENST00000355192","MSRB3"
"4389","ENSG00000174099","ENST00000308259","MSRB3"
"4390","ENSG00000174099","ENST00000535664","MSRB3"
"4391","ENSG00000180806","ENST00000303450","HOXC9"
"4392","ENSG00000011465","ENST00000052754","DCN"
"4393","ENSG00000011465","ENST00000441303","DCN"
"4394","ENSG00000011465","ENST00000420120","DCN"
"4395","ENSG00000011465","ENST00000425043","DCN"
"4396","ENSG00000185480","ENST00000541394","PARPBP"
"4397","ENSG00000185480","ENST00000537257","PARPBP"
"4398","ENSG00000185480","ENST00000327680","PARPBP"
"4399","ENSG00000185480","ENST00000392911","PARPBP"
"4400","ENSG00000139263","ENST00000379141","LRIG3"
"4401","ENSG00000139263","ENST00000320743","LRIG3"
"4402","ENSG00000139546","ENST00000266987","TARBP2"
"4403","ENSG00000139546","ENST00000394357","TARBP2"
"4404","ENSG00000184752","ENST00000327772","NDUFA12"
"4405","ENSG00000184752","ENST00000547986","NDUFA12"
"4406","ENSG00000257242","ENST00000551764","LINC01619"
"4407","ENSG00000182544","ENST00000534842","MFSD5"
"4408","ENSG00000123268","ENST00000262053","ATF1"
"4409","ENSG00000166130","ENST00000393042","IKBIP"
"4410","ENSG00000166130","ENST00000342502","IKBIP"
"4411","ENSG00000166130","ENST00000299157","IKBIP"
"4412","ENSG00000080371","ENST00000261263","RAB21"
"4413","ENSG00000136011","ENST00000388887","STAB2"
"4414","ENSG00000120860","ENST00000240079","WASHC3"
"4415","ENSG00000120860","ENST00000545679","WASHC3"
"4416","ENSG00000161638","ENST00000293379","ITGA5"
"4417","ENSG00000094914","ENST00000209873","AAAS"
"4418","ENSG00000094914","ENST00000394384","AAAS"
"4419","ENSG00000259075","ENST00000548729","POC1B-GALNT4"
"4420","ENSG00000175203","ENST00000548249","DCTN2"
"4421","ENSG00000175203","ENST00000434715","DCTN2"
"4422","ENSG00000175203","ENST00000543672","DCTN2"
"4423","ENSG00000139651","ENST00000416904","ZNF740"
"4424","ENSG00000127720","ENST00000248306","METTL25"
"4425","ENSG00000058272","ENST00000450142","PPP1R12A"
"4426","ENSG00000058272","ENST00000437004","PPP1R12A"
"4427","ENSG00000058272","ENST00000546369","PPP1R12A"
"4428","ENSG00000058272","ENST00000550107","PPP1R12A"
"4429","ENSG00000111554","ENST00000303145","MDM1"
"4430","ENSG00000111554","ENST00000411698","MDM1"
"4431","ENSG00000111554","ENST00000430606","MDM1"
"4432","ENSG00000074527","ENST00000343702","NTN4"
"4433","ENSG00000111058","ENST00000548058","ACSS3"
"4434","ENSG00000111058","ENST00000261206","ACSS3"
"4435","ENSG00000139291","ENST00000266673","TMEM19"
"4436","ENSG00000204954","ENST00000378090","C12orf73"
"4437","ENSG00000139636","ENST00000267102","LMBR1L"
"4438","ENSG00000139636","ENST00000547382","LMBR1L"
"4439","ENSG00000139323","ENST00000313546","POC1B"
"4440","ENSG00000139323","ENST00000549035","POC1B"
"4441","ENSG00000156076","ENST00000286574","WIF1"
"4442","ENSG00000166986","ENST00000262027","MARS"
"4443","ENSG00000173451","ENST00000308086","THAP2"
"4444","ENSG00000102189","ENST00000322349","EEA1"
"4445","ENSG00000094916","ENST00000209875","CBX5"
"4446","ENSG00000139318","ENST00000279488","DUSP6"
"4447","ENSG00000139318","ENST00000308385","DUSP6"
"4448","ENSG00000120800","ENST00000261637","UTP20"
"4449","ENSG00000198707","ENST00000552810","CEP290"
"4450","ENSG00000066084","ENST00000301180","DIP2B"
"4451","ENSG00000167778","ENST00000301463","SPRYD3"
"4452","ENSG00000120802","ENST00000556029","TMPO"
"4453","ENSG00000120802","ENST00000343315","TMPO"
"4454","ENSG00000120802","ENST00000266732","TMPO"
"4455","ENSG00000120802","ENST00000393053","TMPO"
"4456","ENSG00000111077","ENST00000379902","TNS2"
"4457","ENSG00000111077","ENST00000314276","TNS2"
"4458","ENSG00000111077","ENST00000314250","TNS2"
"4459","ENSG00000181852","ENST00000345093","RNF41"
"4460","ENSG00000181852","ENST00000394013","RNF41"
"4461","ENSG00000183735","ENST00000331710","TBK1"
"4462","ENSG00000139579","ENST00000380198","NABP2"
"4463","ENSG00000196935","ENST00000355086","SRGAP1"
"4464","ENSG00000092841","ENST00000550697","MYL6"
"4465","ENSG00000092841","ENST00000547649","MYL6"
"4466","ENSG00000136021","ENST00000635101","SCYL2"
"4467","ENSG00000136021","ENST00000360820","SCYL2"
"4468","ENSG00000123297","ENST00000454289","TSFM"
"4469","ENSG00000123297","ENST00000540550","TSFM"
"4470","ENSG00000123297","ENST00000323833","TSFM"
"4471","ENSG00000123297","ENST00000543727","TSFM"
"4472","ENSG00000197111","ENST00000359282","PCBP2"
"4473","ENSG00000197111","ENST00000359462","PCBP2"
"4474","ENSG00000197111","ENST00000546463","PCBP2"
"4475","ENSG00000197111","ENST00000552296","PCBP2"
"4476","ENSG00000197111","ENST00000439930","PCBP2"
"4477","ENSG00000197111","ENST00000447282","PCBP2"
"4478","ENSG00000197111","ENST00000437231","PCBP2"
"4479","ENSG00000139637","ENST00000267103","C12orf10"
"4480","ENSG00000133773","ENST00000256151","CCDC59"
"4481","ENSG00000136048","ENST00000258534","DRAM1"
"4482","ENSG00000135506","ENST00000552285","OS9"
"4483","ENSG00000135506","ENST00000315970","OS9"
"4484","ENSG00000135506","ENST00000439210","OS9"
"4485","ENSG00000135506","ENST00000389146","OS9"
"4486","ENSG00000135506","ENST00000551035","OS9"
"4487","ENSG00000135506","ENST00000257966","OS9"
"4488","ENSG00000135506","ENST00000435406","OS9"
"4489","ENSG00000135506","ENST00000389142","OS9"
"4490","ENSG00000123349","ENST00000551018","PFDN5"
"4491","ENSG00000123349","ENST00000351500","PFDN5"
"4492","ENSG00000256268","ENST00000539116","LINC02454"
"4493","ENSG00000174106","ENST00000308330","LEMD3"
"4494","ENSG00000185432","ENST00000548553","METTL7A"
"4495","ENSG00000139354","ENST00000547754","GAS2L3"
"4496","ENSG00000139354","ENST00000537247","GAS2L3"
"4497","ENSG00000151572","ENST00000392979","ANO4"
"4498","ENSG00000151572","ENST00000392977","ANO4"
"4499","ENSG00000050405","ENST00000547825","LIMA1"
"4500","ENSG00000050405","ENST00000394943","LIMA1"
"4501","ENSG00000050405","ENST00000341247","LIMA1"
"4502","ENSG00000050405","ENST00000552783","LIMA1"
"4503","ENSG00000075415","ENST00000401722","SLC25A3"
"4504","ENSG00000075415","ENST00000228318","SLC25A3"
"4505","ENSG00000149948","ENST00000403681","HMGA2"
"4506","ENSG00000149948","ENST00000393578","HMGA2"
"4507","ENSG00000149948","ENST00000536545","HMGA2"
"4508","ENSG00000149948","ENST00000354636","HMGA2"
"4509","ENSG00000149948","ENST00000393577","HMGA2"
"4510","ENSG00000135677","ENST00000258145","GNS"
"4511","ENSG00000050426","ENST00000262055","LETMD1"
"4512","ENSG00000050426","ENST00000418425","LETMD1"
"4513","ENSG00000050426","ENST00000547008","LETMD1"
"4514","ENSG00000180818","ENST00000303460","HOXC10"
"4515","ENSG00000111481","ENST00000262061","COPZ1"
"4516","ENSG00000111481","ENST00000549043","COPZ1"
"4517","ENSG00000111481","ENST00000552362","COPZ1"
"4518","ENSG00000111481","ENST00000455864","COPZ1"
"4519","ENSG00000123388","ENST00000546378","HOXC11"
"4520","ENSG00000135476","ENST00000257934","ESPL1"
"4521","ENSG00000120805","ENST00000261636","ARL1"
"4522","ENSG00000120805","ENST00000539055","ARL1"
"4523","ENSG00000185482","ENST00000332782","STAC3"
"4524","ENSG00000120868","ENST00000551964","APAF1"
"4525","ENSG00000120868","ENST00000359972","APAF1"
"4526","ENSG00000120868","ENST00000550527","APAF1"
"4527","ENSG00000120868","ENST00000333991","APAF1"
"4528","ENSG00000120868","ENST00000357310","APAF1"
"4529","ENSG00000177425","ENST00000328827","PAWR"
"4530","ENSG00000123415","ENST00000508394","SMUG1"
"4531","ENSG00000070961","ENST00000359142","ATP2B1"
"4532","ENSG00000070961","ENST00000428670","ATP2B1"
"4533","ENSG00000111052","ENST00000552864","LIN7A"
"4534","ENSG00000175197","ENST00000547303","DDIT3"
"4535","ENSG00000072041","ENST00000266682","SLC6A15"
"4536","ENSG00000072041","ENST00000552192","SLC6A15"
"4537","ENSG00000072041","ENST00000450363","SLC6A15"
"4538","ENSG00000118600","ENST00000261234","RXYLT1"
"4539","ENSG00000118600","ENST00000537373","RXYLT1"
"4540","ENSG00000196465","ENST00000553066","MYL6B"
"4541","ENSG00000174206","ENST00000311915","C12orf66"
"4542","ENSG00000174206","ENST00000544871","C12orf66"
"4543","ENSG00000067715","ENST00000261205","SYT1"
"4544","ENSG00000067715","ENST00000457153","SYT1"
"4545","ENSG00000169372","ENST00000552983","CRADD"
"4546","ENSG00000169372","ENST00000552033","CRADD"
"4547","ENSG00000169372","ENST00000548483","CRADD"
"4548","ENSG00000169372","ENST00000542893","CRADD"
"4549","ENSG00000257594","ENST00000529983","GALNT4"
"4550","ENSG00000111647","ENST00000279907","UHRF1BP1L"
"4551","ENSG00000111647","ENST00000356828","UHRF1BP1L"
"4552","ENSG00000167779","ENST00000301464","IGFBP6"
"4553","ENSG00000139613","ENST00000394023","SMARCC2"
"4554","ENSG00000139613","ENST00000550164","SMARCC2"
"4555","ENSG00000139613","ENST00000347471","SMARCC2"
"4556","ENSG00000139613","ENST00000267064","SMARCC2"
"4557","ENSG00000123364","ENST00000243056","HOXC13"
"4558","ENSG00000161813","ENST00000429001","LARP4"
"4559","ENSG00000161813","ENST00000398473","LARP4"
"4560","ENSG00000161813","ENST00000522085","LARP4"
"4561","ENSG00000161813","ENST00000518444","LARP4"
"4562","ENSG00000161813","ENST00000347328","LARP4"
"4563","ENSG00000161813","ENST00000293618","LARP4"
"4564","ENSG00000179912","ENST00000347140","R3HDM2"
"4565","ENSG00000179912","ENST00000634871","R3HDM2"
"4566","ENSG00000179912","ENST00000403821","R3HDM2"
"4567","ENSG00000135469","ENST00000308197","COQ10A"
"4568","ENSG00000139304","ENST00000614701","PTPRQ"
"4569","ENSG00000139350","ENST00000266742","NEDD1"
"4570","ENSG00000139350","ENST00000557644","NEDD1"
"4571","ENSG00000139350","ENST00000457368","NEDD1"
"4572","ENSG00000061987","ENST00000393630","MON2"
"4573","ENSG00000061987","ENST00000546600","MON2"
"4574","ENSG00000061987","ENST00000552738","MON2"
"4575","ENSG00000061987","ENST00000393629","MON2"
"4576","ENSG00000111110","ENST00000228705","PPM1H"
"4577","ENSG00000139641","ENST00000394048","ESYT1"
"4578","ENSG00000139641","ENST00000267113","ESYT1"
"4579","ENSG00000229117","ENST00000546591","RPL41"
"4580","ENSG00000135482","ENST00000257940","ZC3H10"
"4581","ENSG00000170855","ENST00000546954","TRIAP1"
"4582","ENSG00000183495","ENST00000389562","EP400"
"4583","ENSG00000177192","ENST00000376649","PUS1"
"4584","ENSG00000177169","ENST00000321867","ULK1"
"4585","ENSG00000122970","ENST00000361948","IFT81"
"4586","ENSG00000122970","ENST00000242591","IFT81"
"4587","ENSG00000196498","ENST00000405201","NCOR2"
"4588","ENSG00000196498","ENST00000404621","NCOR2"
"4589","ENSG00000196498","ENST00000429285","NCOR2"
"4590","ENSG00000150977","ENST00000280571","RILPL2"
"4591","ENSG00000184209","ENST00000526639","SNRNP35"
"4592","ENSG00000184209","ENST00000412157","SNRNP35"
"4593","ENSG00000184209","ENST00000350887","SNRNP35"
"4594","ENSG00000188026","ENST00000636882","RILPL1"
"4595","ENSG00000188026","ENST00000376874","RILPL1"
"4596","ENSG00000111252","ENST00000341259","SH2B3"
"4597","ENSG00000256950","ENST00000546333",""
