"","id","hgnc_symbol"
"15843","ENSG00000153721","CNKSR3"
"15844","ENSG00000057663","ATG5"
"15845","ENSG00000057663","ATG5"
"15846","ENSG00000057663","ATG5"
"15847","ENSG00000155034","FBXL18"
"15848","ENSG00000196569","LAMA2"
"15849","ENSG00000197594","ENPP1"
"15850","ENSG00000164818","DNAAF5"
"15851","ENSG00000146282","RARS2"
"15852","ENSG00000196911","KPNA5"
"15853","ENSG00000118523","CTGF"
"15854","ENSG00000152894","PTPRK"
"15855","ENSG00000152894","PTPRK"
"15856","ENSG00000152894","PTPRK"
"15857","ENSG00000152894","PTPRK"
"15858","ENSG00000146587","RBAK"
"15859","ENSG00000118507","AKAP7"
"15860","ENSG00000118496","FBXO30"
"15861","ENSG00000164418","GRIK2"
"15862","ENSG00000164418","GRIK2"
"15863","ENSG00000164418","GRIK2"
"15864","ENSG00000146414","SHPRH"
"15865","ENSG00000146414","SHPRH"
"15866","ENSG00000112246","SIM1"
"15867","ENSG00000135336","ORC3"
"15868","ENSG00000135336","ORC3"
"15869","ENSG00000135336","ORC3"
"15870","ENSG00000130349","C6orf203"
"15871","ENSG00000131013","PPIL4"
"15872","ENSG00000079931","MOXD1"
"15873","ENSG00000135587","SMPD2"
"15874","ENSG00000026652","AGPAT4"
"15875","ENSG00000049618","ARID1B"
"15876","ENSG00000251258","RFPL4B"
"15877","ENSG00000135318","NT5E"
"15878","ENSG00000135318","NT5E"
"15879","ENSG00000203760","CENPW"
"15880","ENSG00000203760","CENPW"
"15881","ENSG00000135549","PKIB"
"15882","ENSG00000135537","AFG1L"
"15883","ENSG00000164414","SLC35A1"
"15884","ENSG00000164414","SLC35A1"
"15885","ENSG00000130348","QRSL1"
"15886","ENSG00000178033","CALHM5"
"15887","ENSG00000135317","SNX14"
"15888","ENSG00000135317","SNX14"
"15889","ENSG00000135317","SNX14"
"15890","ENSG00000135317","SNX14"
"15891","ENSG00000074935","TUBE1"
"15892","ENSG00000152818","UTRN"
"15893","ENSG00000093144","ECHDC1"
"15894","ENSG00000093144","ECHDC1"
"15895","ENSG00000093144","ECHDC1"
"15896","ENSG00000093144","ECHDC1"
"15897","ENSG00000005108","THSD7A"
"15898","ENSG00000008018","PSMB1"
"15899","ENSG00000215018","COL28A1"
"15900","ENSG00000106012","IQCE"
"15901","ENSG00000106012","IQCE"
"15902","ENSG00000106268","NUDT1"
"15903","ENSG00000106460","TMEM106B"
"15904","ENSG00000189367","KIAA0408"
"15905","ENSG00000197461","PDGFA"
"15906","ENSG00000197461","PDGFA"
"15907","ENSG00000146350","TBC1D32"
"15908","ENSG00000242802","AP5Z1"
"15909","ENSG00000196204","RNF216P1"
"15910","ENSG00000196204","RNF216P1"
"15911","ENSG00000196204","RNF216P1"
"15912","ENSG00000111906","HDDC2"
"15913","ENSG00000185127","C6orf120"
"15914","ENSG00000203727","SAMD5"
"15915","ENSG00000135604","STX11"
"15916","ENSG00000169976","SF3B5"
"15917","ENSG00000111911","HINT3"
"15918","ENSG00000189007","ADAT2"
"15919","ENSG00000189007","ADAT2"
"15920","ENSG00000131018","SYNE1"
"15921","ENSG00000131018","SYNE1"
"15922","ENSG00000172594","SMPDL3A"
"15923","ENSG00000172594","SMPDL3A"
"15924","ENSG00000120256","LRP11"
"15925","ENSG00000157954","WIPI2"
"15926","ENSG00000157954","WIPI2"
"15927","ENSG00000157954","WIPI2"
"15928","ENSG00000157954","WIPI2"
"15929","ENSG00000157954","WIPI2"
"15930","ENSG00000091844","RGS17"
"15931","ENSG00000001036","FUCA2"
"15932","ENSG00000164654","MIOS"
"15933","ENSG00000146576","C7orf26"
"15934","ENSG00000146576","C7orf26"
"15935","ENSG00000122687","MRM2"
"15936","ENSG00000136247","ZDHHC4"
"15937","ENSG00000188191","PRKAR1B"
"15938","ENSG00000177706","FAM20C"
"15939","ENSG00000146416","AIG1"
"15940","ENSG00000146416","AIG1"
"15941","ENSG00000146416","AIG1"
"15942","ENSG00000155906","RMND1"
"15943","ENSG00000155906","RMND1"
"15944","ENSG00000203875","SNHG5"
"15945","ENSG00000203875","SNHG5"
"15946","ENSG00000203875","SNHG5"
"15947","ENSG00000203875","SNHG5"
"15948","ENSG00000135315","CEP162"
"15949","ENSG00000010818","HIVEP2"
"15950","ENSG00000146476","ARMT1"
"15951","ENSG00000146476","ARMT1"
"15952","ENSG00000152661","GJA1"
"15953","ENSG00000189043","NDUFA4"
"15954","ENSG00000186625","KATNA1"
"15955","ENSG00000186625","KATNA1"
"15956","ENSG00000112297","CRYBG1"
"15957","ENSG00000066651","TRMT11"
"15958","ENSG00000010810","FYN"
"15959","ENSG00000010810","FYN"
"15960","ENSG00000010810","FYN"
"15961","ENSG00000135547","HEY2"
"15962","ENSG00000146373","RNF217"
"15963","ENSG00000146373","RNF217"
"15964","ENSG00000131016","AKAP12"
"15965","ENSG00000131016","AKAP12"
"15966","ENSG00000106443","PHF14"
"15967","ENSG00000106443","PHF14"
"15968","ENSG00000130023","ERMARD"
"15969","ENSG00000130023","ERMARD"
"15970","ENSG00000130023","ERMARD"
"15971","ENSG00000130023","ERMARD"
"15972","ENSG00000164916","FOXK1"
"15973","ENSG00000198729","PPP1R14C"
"15974","ENSG00000164828","SUN1"
"15975","ENSG00000164828","SUN1"
"15976","ENSG00000164828","SUN1"
"15977","ENSG00000164828","SUN1"
"15978","ENSG00000164828","SUN1"
"15979","ENSG00000112837","TBX18"
"15980","ENSG00000056972","TRAF3IP2"
"15981","ENSG00000056972","TRAF3IP2"
"15982","ENSG00000056972","TRAF3IP2"
"15983","ENSG00000111907","TPD52L1"
"15984","ENSG00000111907","TPD52L1"
"15985","ENSG00000111907","TPD52L1"
"15986","ENSG00000009413","REV3L"
"15987","ENSG00000009413","REV3L"
"15988","ENSG00000255330",NA
"15989","ENSG00000112414","ADGRG6"
"15990","ENSG00000112414","ADGRG6"
"15991","ENSG00000112414","ADGRG6"
"15992","ENSG00000112414","ADGRG6"
"15993","ENSG00000111860","CEP85L"
"15994","ENSG00000111860","CEP85L"
"15995","ENSG00000057657","PRDM1"
"15996","ENSG00000057657","PRDM1"
"15997","ENSG00000112419","PHACTR2"
"15998","ENSG00000112419","PHACTR2"
"15999","ENSG00000112419","PHACTR2"
"16000","ENSG00000112419","PHACTR2"
"16001","ENSG00000173214","MFSD4B"
"16002","ENSG00000111897","SERINC1"
"16003","ENSG00000009844","VTA1"
"16004","ENSG00000009844","VTA1"
"16005","ENSG00000009844","VTA1"
"16006","ENSG00000111877","MCM9"
"16007","ENSG00000111877","MCM9"
"16008","ENSG00000184465","WDR27"
"16009","ENSG00000146555","SDK1"
"16010","ENSG00000198945","L3MBTL3"
"16011","ENSG00000071994","PDCD2"
"16012","ENSG00000071994","PDCD2"
"16013","ENSG00000071994","PDCD2"
"16014","ENSG00000071994","PDCD2"
"16015","ENSG00000071994","PDCD2"
"16016","ENSG00000071994","PDCD2"
"16017","ENSG00000181472","ZBTB2"
"16018","ENSG00000280148",NA
"16019","ENSG00000123505","AMD1"
"16020","ENSG00000123505","AMD1"
"16021","ENSG00000123505","AMD1"
"16022","ENSG00000123505","AMD1"
"16023","ENSG00000203797","DDO"
"16024","ENSG00000203797","DDO"
"16025","ENSG00000120253","NUP43"
"16026","ENSG00000164465","DCBLD1"
"16027","ENSG00000047932","GOPC"
"16028","ENSG00000047932","GOPC"
"16029","ENSG00000047936","ROS1"
"16030","ENSG00000106009","BRAT1"
"16031","ENSG00000135521","LTV1"
"16032","ENSG00000034693","PEX3"
"16033","ENSG00000155111","CDK19"
"16034","ENSG00000155111","CDK19"
"16035","ENSG00000120254","MTHFD1L"
"16036","ENSG00000120254","MTHFD1L"
"16037","ENSG00000120254","MTHFD1L"
"16038","ENSG00000120254","MTHFD1L"
"16039","ENSG00000168438","CDC40"
"16040","ENSG00000131019","ULBP3"
"16041","ENSG00000055211","GINM1"
"16042","ENSG00000106003","LFNG"
"16043","ENSG00000106003","LFNG"
"16044","ENSG00000111879","FAM184A"
"16045","ENSG00000111879","FAM184A"
"16046","ENSG00000111879","FAM184A"
"16047","ENSG00000111981","ULBP1"
"16048","ENSG00000079819","EPB41L2"
"16049","ENSG00000079819","EPB41L2"
"16050","ENSG00000079819","EPB41L2"
"16051","ENSG00000079819","EPB41L2"
"16052","ENSG00000025156","HSF2"
"16053","ENSG00000025156","HSF2"
"16054","ENSG00000106399","RPA3"
"16055","ENSG00000111885","MAN1A1"
"16056","ENSG00000112592","TBP"
"16057","ENSG00000112584","FAM120B"
"16058","ENSG00000112584","FAM120B"
"16059","ENSG00000118513","MYB"
"16060","ENSG00000118513","MYB"
"16061","ENSG00000118513","MYB"
"16062","ENSG00000118513","MYB"
"16063","ENSG00000118513","MYB"
"16064","ENSG00000118513","MYB"
"16065","ENSG00000118513","MYB"
"16066","ENSG00000118513","MYB"
"16067","ENSG00000146535","GNA12"
"16068","ENSG00000146535","GNA12"
"16069","ENSG00000146535","GNA12"
"16070","ENSG00000219545","UMAD1"
"16071","ENSG00000106392","C1GALT1"
"16072","ENSG00000106392","C1GALT1"
"16073","ENSG00000002822","MAD1L1"
"16074","ENSG00000002822","MAD1L1"
"16075","ENSG00000164631","ZNF12"
"16076","ENSG00000164631","ZNF12"
"16077","ENSG00000205903","ZNF316"
"16078","ENSG00000136213","CHST12"
"16079","ENSG00000006468","ETV1"
"16080","ENSG00000106266","SNX8"
"16081","ENSG00000106263","EIF3B"
"16082","ENSG00000136295","TTYH3"
"16083","ENSG00000106415","GLCCI1"
"16084","ENSG00000158560","DYNC1I1"
"16085","ENSG00000158560","DYNC1I1"
"16086","ENSG00000158560","DYNC1I1"
"16087","ENSG00000158560","DYNC1I1"
"16088","ENSG00000158560","DYNC1I1"
"16089","ENSG00000136280","CCM2"
"16090","ENSG00000136280","CCM2"
"16091","ENSG00000136280","CCM2"
"16092","ENSG00000136280","CCM2"
"16093","ENSG00000164649","CDCA7L"
"16094","ENSG00000164649","CDCA7L"
"16095","ENSG00000164649","CDCA7L"
"16096","ENSG00000154678","PDE1C"
"16097","ENSG00000154678","PDE1C"
"16098","ENSG00000183696","UPP1"
"16099","ENSG00000132434","LANCL2"
"16100","ENSG00000075213","SEMA3A"
"16101","ENSG00000136274","NACAD"
"16102","ENSG00000105854","PON2"
"16103","ENSG00000105854","PON2"
"16104","ENSG00000274523","RCC1L"
"16105","ENSG00000274523","RCC1L"
"16106","ENSG00000274523","RCC1L"
"16107","ENSG00000106605","BLVRA"
"16108","ENSG00000106355","LSM5"
"16109","ENSG00000106355","LSM5"
"16110","ENSG00000146834","MEPCE"
"16111","ENSG00000146834","MEPCE"
"16112","ENSG00000198742","SMURF1"
"16113","ENSG00000198742","SMURF1"
"16114","ENSG00000011426","ANLN"
"16115","ENSG00000011426","ANLN"
"16116","ENSG00000005020","SKAP2"
"16117","ENSG00000243554",NA
"16118","ENSG00000105778","AVL9"
"16119","ENSG00000136270","TBRG4"
"16120","ENSG00000136270","TBRG4"
"16121","ENSG00000105877","DNAH11"
"16122","ENSG00000106665","CLIP2"
"16123","ENSG00000106665","CLIP2"
"16124","ENSG00000153993","SEMA3D"
"16125","ENSG00000164659","KIAA1324L"
"16126","ENSG00000164659","KIAA1324L"
"16127","ENSG00000205356","TECPR1"
"16128","ENSG00000004864","SLC25A13"
"16129","ENSG00000004864","SLC25A13"
"16130","ENSG00000170381","SEMA3E"
"16131","ENSG00000170381","SEMA3E"
"16132","ENSG00000106125","MINDY4"
"16133","ENSG00000165171","METTL27"
"16134","ENSG00000106588","PSMA2"
"16135","ENSG00000106105","GARS"
"16136","ENSG00000106591","MRPL32"
"16137","ENSG00000256646",NA
"16138","ENSG00000281039",NA
"16139","ENSG00000136197","C7orf25"
"16140","ENSG00000006625","GGCT"
"16141","ENSG00000006625","GGCT"
"16142","ENSG00000006625","GGCT"
"16143","ENSG00000006625","GGCT"
"16144","ENSG00000153956","CACNA2D1"
"16145","ENSG00000153956","CACNA2D1"
"16146","ENSG00000158528","PPP1R9A"
"16147","ENSG00000158528","PPP1R9A"
"16148","ENSG00000158528","PPP1R9A"
"16149","ENSG00000158528","PPP1R9A"
"16150","ENSG00000221909","FAM200A"
"16151","ENSG00000105866","SP4"
"16152","ENSG00000284292",NA
"16153","ENSG00000284292",NA
"16154","ENSG00000136235","GPNMB"
"16155","ENSG00000136235","GPNMB"
"16156","ENSG00000170852","KBTBD2"
"16157","ENSG00000164715","LMTK2"
"16158","ENSG00000136243","NUPL2"
"16159","ENSG00000106546","AHR"
"16160","ENSG00000127948","POR"
"16161","ENSG00000214309","MBLAC1"
"16162","ENSG00000176410","DNAJC30"
"16163","ENSG00000164532","TBX20"
"16164","ENSG00000106683","LIMK1"
"16165","ENSG00000106683","LIMK1"
"16166","ENSG00000196636","SDHAF3"
"16167","ENSG00000070669","ASNS"
"16168","ENSG00000070669","ASNS"
"16169","ENSG00000070669","ASNS"
"16170","ENSG00000058091","CDK14"
"16171","ENSG00000058091","CDK14"
"16172","ENSG00000058091","CDK14"
"16173","ENSG00000106211","HSPB1"
"16174","ENSG00000241258","CRCP"
"16175","ENSG00000241258","CRCP"
"16176","ENSG00000241258","CRCP"
"16177","ENSG00000241258","CRCP"
"16178","ENSG00000127995","CASD1"
"16179","ENSG00000249773",NA
"16180","ENSG00000127922","SEM1"
"16181","ENSG00000164543","STK17A"
"16182","ENSG00000106100","NOD1"
"16183","ENSG00000136279","DBNL"
"16184","ENSG00000136279","DBNL"
"16185","ENSG00000136279","DBNL"
"16186","ENSG00000136279","DBNL"
"16187","ENSG00000136279","DBNL"
"16188","ENSG00000135164","DMTF1"
"16189","ENSG00000135164","DMTF1"
"16190","ENSG00000136273","HUS1"
"16191","ENSG00000146648","EGFR"
"16192","ENSG00000146648","EGFR"
"16193","ENSG00000146648","EGFR"
"16194","ENSG00000146648","EGFR"
"16195","ENSG00000136275","C7orf69"
"16196","ENSG00000136275","C7orf69"
"16197","ENSG00000263001","GTF2I"
"16198","ENSG00000132432","SEC61G"
"16199","ENSG00000127914","AKAP9"
"16200","ENSG00000127989","MTERF1"
"16201","ENSG00000127989","MTERF1"
"16202","ENSG00000127989","MTERF1"
"16203","ENSG00000106608","URGCP"
"16204","ENSG00000248919","ATP5MF-PTCD1"
"16205","ENSG00000135185","TMEM243"
"16206","ENSG00000062582","MRPS24"
"16207","ENSG00000106603","COA1"
"16208","ENSG00000106603","COA1"
"16209","ENSG00000106603","COA1"
"16210","ENSG00000106603","COA1"
"16211","ENSG00000122641","INHBA"
"16212","ENSG00000106524","ANKMY2"
"16213","ENSG00000122557","HERPUD2"
"16214","ENSG00000129103","SUMF2"
"16215","ENSG00000129103","SUMF2"
"16216","ENSG00000129103","SUMF2"
"16217","ENSG00000129103","SUMF2"
"16218","ENSG00000129103","SUMF2"
"16219","ENSG00000187391","MAGI2"
"16220","ENSG00000187391","MAGI2"
"16221","ENSG00000001631","KRIT1"
"16222","ENSG00000001631","KRIT1"
"16223","ENSG00000196652","ZKSCAN5"
"16224","ENSG00000006704","GTF2IRD1"
"16225","ENSG00000006704","GTF2IRD1"
"16226","ENSG00000006704","GTF2IRD1"
"16227","ENSG00000049541","RFC2"
"16228","ENSG00000049541","RFC2"
"16229","ENSG00000049541","RFC2"
"16230","ENSG00000071189","SNX13"
"16231","ENSG00000105855","ITGB8"
"16232","ENSG00000130429","ARPC1B"
"16233","ENSG00000160917","CPSF4"
"16234","ENSG00000160917","CPSF4"
"16235","ENSG00000160917","CPSF4"
"16236","ENSG00000122515","ZMIZ2"
"16237","ENSG00000122515","ZMIZ2"
"16238","ENSG00000122515","ZMIZ2"
"16239","ENSG00000075303","SLC25A40"
"16240","ENSG00000221838","AP4M1"
"16241","ENSG00000157240","FZD1"
"16242","ENSG00000136231","IGF2BP3"
"16243","ENSG00000048052","HDAC9"
"16244","ENSG00000048052","HDAC9"
"16245","ENSG00000048052","HDAC9"
"16246","ENSG00000048052","HDAC9"
"16247","ENSG00000270617","URGCP-MRPS24"
"16248","ENSG00000160908","ZNF394"
"16249","ENSG00000106246","PTCD1"
"16250","ENSG00000106330","MOSPD3"
"16251","ENSG00000106330","MOSPD3"
"16252","ENSG00000170027","YWHAG"
"16253","ENSG00000106052","TAX1BP1"
"16254","ENSG00000106052","TAX1BP1"
"16255","ENSG00000106052","TAX1BP1"
"16256","ENSG00000009954","BAZ1B"
"16257","ENSG00000105968","H2AFV"
"16258","ENSG00000105968","H2AFV"
"16259","ENSG00000105968","H2AFV"
"16260","ENSG00000241685","ARPC1A"
"16261","ENSG00000049540","ELN"
"16262","ENSG00000049540","ELN"
"16263","ENSG00000049540","ELN"
"16264","ENSG00000049540","ELN"
"16265","ENSG00000049540","ELN"
"16266","ENSG00000049540","ELN"
"16267","ENSG00000049540","ELN"
"16268","ENSG00000049540","ELN"
"16269","ENSG00000049540","ELN"
"16270","ENSG00000049540","ELN"
"16271","ENSG00000049540","ELN"
"16272","ENSG00000049540","ELN"
"16273","ENSG00000049540","ELN"
"16274","ENSG00000105793","GTPBP10"
"16275","ENSG00000105793","GTPBP10"
"16276","ENSG00000164548","TRA2A"
"16277","ENSG00000164548","TRA2A"
"16278","ENSG00000164548","TRA2A"
"16279","ENSG00000122691","TWIST1"
"16280","ENSG00000166997","CNPY4"
"16281","ENSG00000136193","SCRN1"
"16282","ENSG00000136193","SCRN1"
"16283","ENSG00000106571","GLI3"
"16284","ENSG00000157224","CLDN12"
"16285","ENSG00000146674","IGFBP3"
"16286","ENSG00000146674","IGFBP3"
"16287","ENSG00000156928","MALSU1"
"16288","ENSG00000169193","CCDC126"
"16289","ENSG00000164647","STEAP1"
"16290","ENSG00000157214","STEAP2"
"16291","ENSG00000157214","STEAP2"
"16292","ENSG00000157214","STEAP2"
"16293","ENSG00000006576","PHTF2"
"16294","ENSG00000006576","PHTF2"
"16295","ENSG00000006576","PHTF2"
"16296","ENSG00000006576","PHTF2"
"16297","ENSG00000187257","RSBN1L"
"16298","ENSG00000169919","GUSB"
"16299","ENSG00000169919","GUSB"
"16300","ENSG00000006715","VPS41"
"16301","ENSG00000006715","VPS41"
"16302","ENSG00000070882","OSBPL3"
"16303","ENSG00000070882","OSBPL3"
"16304","ENSG00000070882","OSBPL3"
"16305","ENSG00000070882","OSBPL3"
"16306","ENSG00000136205","TNS3"
"16307","ENSG00000197343","ZNF655"
"16308","ENSG00000197343","ZNF655"
"16309","ENSG00000197343","ZNF655"
"16310","ENSG00000197343","ZNF655"
"16311","ENSG00000146676","PURB"
"16312","ENSG00000196715","VKORC1L1"
"16313","ENSG00000196715","VKORC1L1"
"16314","ENSG00000169902","TPST1"
"16315","ENSG00000106624","AEBP1"
"16316","ENSG00000153814","JAZF1"
"16317","ENSG00000105928","GSDME"
"16318","ENSG00000105928","GSDME"
"16319","ENSG00000105953","OGDH"
"16320","ENSG00000105953","OGDH"
"16321","ENSG00000105953","OGDH"
"16322","ENSG00000196367","TRRAP"
"16323","ENSG00000196367","TRRAP"
"16324","ENSG00000136261","BZW2"
"16325","ENSG00000175600","SUGCT"
"16326","ENSG00000175600","SUGCT"
"16327","ENSG00000175600","SUGCT"
"16328","ENSG00000106089","STX1A"
"16329","ENSG00000106089","STX1A"
"16330","ENSG00000122566","HNRNPA2B1"
"16331","ENSG00000122566","HNRNPA2B1"
"16332","ENSG00000106070","GRB10"
"16333","ENSG00000106070","GRB10"
"16334","ENSG00000166925","TSC22D4"
"16335","ENSG00000158604","TMED4"
"16336","ENSG00000158604","TMED4"
"16337","ENSG00000158604","TMED4"
"16338","ENSG00000106245","BUD31"
"16339","ENSG00000106245","BUD31"
"16340","ENSG00000241468","ATP5MF"
"16341","ENSG00000241468","ATP5MF"
"16342","ENSG00000241468","ATP5MF"
"16343","ENSG00000241468","ATP5MF"
"16344","ENSG00000106351","AGFG2"
"16345","ENSG00000189077","TMEM120A"
"16346","ENSG00000189077","TMEM120A"
"16347","ENSG00000196411","EPHB4"
"16348","ENSG00000106635","BCL7B"
"16349","ENSG00000106635","BCL7B"
"16350","ENSG00000106635","BCL7B"
"16351","ENSG00000106628","POLD2"
"16352","ENSG00000106628","POLD2"
"16353","ENSG00000106628","POLD2"
"16354","ENSG00000146731","CCT6A"
"16355","ENSG00000146731","CCT6A"
"16356","ENSG00000173041","ZNF680"
"16357","ENSG00000173041","ZNF680"
"16358","ENSG00000001629","ANKIB1"
"16359","ENSG00000164610","RP9"
"16360","ENSG00000105926","MPP6"
"16361","ENSG00000077454","LRCH4"
"16362","ENSG00000127920","GNG11"
"16363","ENSG00000164713","BRI3"
"16364","ENSG00000164713","BRI3"
"16365","ENSG00000005469","CROT"
"16366","ENSG00000005469","CROT"
"16367","ENSG00000005469","CROT"
"16368","ENSG00000122550","KLHL7"
"16369","ENSG00000122550","KLHL7"
"16370","ENSG00000122550","KLHL7"
"16371","ENSG00000136271","DDX56"
"16372","ENSG00000136271","DDX56"
"16373","ENSG00000106236","NPTX2"
"16374","ENSG00000105849","TWISTNB"
"16375","ENSG00000283321",NA
"16376","ENSG00000166508","MCM7"
"16377","ENSG00000166508","MCM7"
"16378","ENSG00000166508","MCM7"
"16379","ENSG00000106086","PLEKHA8"
"16380","ENSG00000106086","PLEKHA8"
"16381","ENSG00000106086","PLEKHA8"
"16382","ENSG00000122545","SEPT7"
"16383","ENSG00000065883","CDK13"
"16384","ENSG00000065883","CDK13"
"16385","ENSG00000006451","RALA"
"16386","ENSG00000078399","HOXA9"
"16387","ENSG00000146828","SLC12A9"
"16388","ENSG00000146828","SLC12A9"
"16389","ENSG00000146828","SLC12A9"
"16390","ENSG00000214293","APTR"
"16391","ENSG00000205413","SAMD9"
"16392","ENSG00000122678","POLM"
"16393","ENSG00000122678","POLM"
"16394","ENSG00000122678","POLM"
"16395","ENSG00000132436","FIGNL1"
"16396","ENSG00000132436","FIGNL1"
"16397","ENSG00000132436","FIGNL1"
"16398","ENSG00000164692","COL1A2"
"16399","ENSG00000075142","SRI"
"16400","ENSG00000075142","SRI"
"16401","ENSG00000075142","SRI"
"16402","ENSG00000122591","FAM126A"
"16403","ENSG00000196683","TOMM7"
"16404","ENSG00000085563","ABCB1"
"16405","ENSG00000105825","TFPI2"
"16406","ENSG00000127946","HIP1"
"16407","ENSG00000127946","HIP1"
"16408","ENSG00000006453","BAIAP2L1"
"16409","ENSG00000213420","GPC2"
"16410","ENSG00000177409","SAMD9L"
"16411","ENSG00000180354","MTURN"
"16412","ENSG00000146830","GIGYF1"
"16413","ENSG00000071462","BUD23"
"16414","ENSG00000071462","BUD23"
"16415","ENSG00000106261","ZKSCAN1"
"16416","ENSG00000106261","ZKSCAN1"
"16417","ENSG00000106261","ZKSCAN1"
"16418","ENSG00000234444","ZNF736"
"16419","ENSG00000234444","ZNF736"
"16420","ENSG00000146733","PSPH"
"16421","ENSG00000197037","ZSCAN25"
"16422","ENSG00000239789","MRPS17"
"16423","ENSG00000160813","PPP1R35"
"16424","ENSG00000106290","TAF6"
"16425","ENSG00000106290","TAF6"
"16426","ENSG00000106077","ABHD11"
"16427","ENSG00000106077","ABHD11"
"16428","ENSG00000106077","ABHD11"
"16429","ENSG00000106077","ABHD11"
"16430","ENSG00000015676","NUDCD3"
"16431","ENSG00000106537","TSPAN13"
"16432","ENSG00000253293","HOXA10"
"16433","ENSG00000135211","TMEM60"
"16434","ENSG00000197093","GAL3ST4"
"16435","ENSG00000242265","PEG10"
"16436","ENSG00000242265","PEG10"
"16437","ENSG00000242265","PEG10"
"16438","ENSG00000127951","FGL2"
"16439","ENSG00000005486","RHBDD2"
"16440","ENSG00000005486","RHBDD2"
"16441","ENSG00000075223","SEMA3C"
"16442","ENSG00000075223","SEMA3C"
"16443","ENSG00000168090","COPS6"
"16444","ENSG00000004766","VPS50"
"16445","ENSG00000004766","VPS50"
"16446","ENSG00000004766","VPS50"
"16447","ENSG00000019991","HGF"
"16448","ENSG00000019991","HGF"
"16449","ENSG00000146701","MDH2"
"16450","ENSG00000146701","MDH2"
"16451","ENSG00000146701","MDH2"
"16452","ENSG00000186088","GSAP"
"16453","ENSG00000105829","BET1"
"16454","ENSG00000105829","BET1"
"16455","ENSG00000050344","NFE2L3"
"16456","ENSG00000154710","RABGEF1"
"16457","ENSG00000154710","RABGEF1"
"16458","ENSG00000127980","PEX1"
"16459","ENSG00000127980","PEX1"
"16460","ENSG00000122507","BBS9"
"16461","ENSG00000122507","BBS9"
"16462","ENSG00000122507","BBS9"
"16463","ENSG00000122507","BBS9"
"16464","ENSG00000010270","STARD3NL"
"16465","ENSG00000126522","ASL"
"16466","ENSG00000126522","ASL"
"16467","ENSG00000126522","ASL"
"16468","ENSG00000127990","SGCE"
"16469","ENSG00000127990","SGCE"
"16470","ENSG00000127990","SGCE"
"16471","ENSG00000127990","SGCE"
"16472","ENSG00000122592","HOXA7"
"16473","ENSG00000106609","TMEM248"
"16474","ENSG00000106636","YKT6"
"16475","ENSG00000157259","GATAD1"
"16476","ENSG00000197123","ZNF679"
"16477","ENSG00000106049","HIBADH"
"16478","ENSG00000127952","STYXL1"
"16479","ENSG00000127952","STYXL1"
"16480","ENSG00000005073","HOXA11"
"16481","ENSG00000146833","TRIM4"
"16482","ENSG00000146833","TRIM4"
"16483","ENSG00000197008","ZNF138"
"16484","ENSG00000197008","ZNF138"
"16485","ENSG00000197008","ZNF138"
"16486","ENSG00000197008","ZNF138"
"16487","ENSG00000197008","ZNF138"
"16488","ENSG00000197008","ZNF138"
"16489","ENSG00000146729","NIPSNAP2"
"16490","ENSG00000146729","NIPSNAP2"
"16491","ENSG00000086289","EPDR1"
"16492","ENSG00000086289","EPDR1"
"16493","ENSG00000086289","EPDR1"
"16494","ENSG00000225648","SBDSP1"
"16495","ENSG00000225648","SBDSP1"
"16496","ENSG00000225648","SBDSP1"
"16497","ENSG00000196247","ZNF107"
"16498","ENSG00000196247","ZNF107"
"16499","ENSG00000196247","ZNF107"
"16500","ENSG00000106080","FKBP14"
"16501","ENSG00000168303","MPLKIP"
"16502","ENSG00000214960","ISPD"
"16503","ENSG00000214960","ISPD"
"16504","ENSG00000146757","ZNF92"
"16505","ENSG00000146757","ZNF92"
"16506","ENSG00000146757","ZNF92"
"16507","ENSG00000172354","GNB2"
"16508","ENSG00000241127","YAE1"
"16509","ENSG00000241127","YAE1"
"16510","ENSG00000105810","CDK6"
"16511","ENSG00000127993","RBM48"
"16512","ENSG00000166526","ZNF3"
"16513","ENSG00000166526","ZNF3"
"16514","ENSG00000172336","POP7"
"16515","ENSG00000006468","ETV1"
"16516","ENSG00000006468","ETV1"
"16517","ENSG00000006468","ETV1"
"16518","ENSG00000006468","ETV1"
"16519","ENSG00000006468","ETV1"
"16520","ENSG00000126524","SBDS"
"16521","ENSG00000243335","KCTD7"
"16522","ENSG00000243335","KCTD7"
"16523","ENSG00000091073","DTX2"
"16524","ENSG00000213462","ERV3-1"
"16525","ENSG00000127955","GNAI1"
"16526","ENSG00000127955","GNAI1"
"16527","ENSG00000146826","C7orf43"
"16528","ENSG00000146826","C7orf43"
"16529","ENSG00000166529","ZSCAN21"
"16530","ENSG00000188186","LAMTOR4"
"16531","ENSG00000188186","LAMTOR4"
"16532","ENSG00000188186","LAMTOR4"
"16533","ENSG00000106638","TBL2"
"16534","ENSG00000127947","PTPN12"
"16535","ENSG00000127947","PTPN12"
"16536","ENSG00000127947","PTPN12"
"16537","ENSG00000146592","CREB5"
"16538","ENSG00000135218","CD36"
"16539","ENSG00000135218","CD36"
"16540","ENSG00000135218","CD36"
"16541","ENSG00000135218","CD36"
"16542","ENSG00000106477","CEP41"
"16543","ENSG00000106477","CEP41"
"16544","ENSG00000106477","CEP41"
"16545","ENSG00000106477","CEP41"
"16546","ENSG00000146858","ZC3HAV1L"
"16547","ENSG00000173281","PPP1R3B"
